USI,negative_polarity_count,positive_polarity_count
mzspec:ST001430:mzXML_data/800.NEG.mzXML,3001,0
mzspec:ST002798:HILIC_POSITIVE/SK_03_HILICpos.mzML,0,5781
mzspec:ST001918:Walker_Benzene_MWAS_mzXML_Files_V2/VT_170728_M021_254.mzXML,1143,0
mzspec:ST001748:scfa_Exp1_26_GUT103.mzXML,0,2039
mzspec:ST001926:Neg-FLY-097.mzXML,1864,0
mzspec:ST002332:VT_181124_M338_261.mzXML,0,1143
mzspec:ST001410:KOK1606_HILICNeg/170419_Smp_S4C2_A.mzXML,1589,0
mzspec:ST001715:Zidovudine_Azt__24_1_c18neg_fusion.mzXML,4108,0
mzspec:ST001992:Fecal_rawdata/20190813FecalRun1_plate3re-3113043.mzML,4397,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190127_M371_152.mzXML,1143,0
mzspec:ST001430:mzXML_data/390.NEG.mzXML,2925,0
mzspec:ST000909:mzXML/VT_171025_M314_275.mzXML,0,1143
mzspec:ST002958:wetransfer_converted-mass-spec-files_2023-10-30_2205/T100220-Hartley-brainPolar1-convert/T100220-Hartley-brainPolar1-Sample07.mzML,0,8
mzspec:ST002332:VT_181028_M338_054.mzXML,1143,0
mzspec:ST002789:180821_Smp_MS8C115m_B.mzML,1397,0
mzspec:ST002044:HILIC/ESIPOS/D59_POS.mzML,0,9059
mzspec:ST002332:VT_181030_M338_026.mzXML,1143,0
mzspec:ST002044:RP/ESINEG/NHF_70NEG.mzML,8259,0
mzspec:ST002563:MCF000858_SR03.mzML,3748,0
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130906_117.mzXML,0,2245
mzspec:ST002331:VT_181214_M338_118.mzXML,1143,0
mzspec:ST002796:C18pos/MS1/Plasma/PLASMA15_C18pos.mzML,0,3699
mzspec:ST002567:rawdata_mzml/2021-10-01_033_A2_E1.mzML,1080,0
mzspec:ST002551:180969_1_CNTF_CTL_OD_7dpi_POS.mzXML,0,862
mzspec:ST001715:Nefopam_24_1_c18neg_fusion.mzXML,4085,0
"mzspec:ST000258:ST000258/endo/B_M2e_endo_p_1-b,7_01_18783.d/M2_B5_endo_p.mzXML",0,4276
mzspec:ST002824:1_Serum/Negative/Serum_WT_S_ddMS2.mzXML,11087,0
mzspec:ST001849:renamed_mzMLs/B2_WU350-045_d0_lipid_neg.mzML,3249,0
mzspec:ST002331:VT_181022_M338_153.mzXML,0,1143
mzspec:ST002790:220111_Std_4uMStdsMix2InMatrix_2.mzML,0,1421
mzspec:ST002046:raw_data/hilic_neg/aos470_doeV3_17_neg_27.mzML,1367,0
mzspec:ST001184:Bryn_CA_v2/160627_Smp_3R2.mzXML,1568,0
mzspec:ST001948:Raw_Data/20190731 SURP GDM AminomicsSET1-20190801 SURP GDM LIPIDOMICS CP 21.mzML,0,1782
mzspec:ST000909:mzXML/VT_171028_M314_107.mzXML,0,1143
mzspec:ST001963:THEM6_Expt1/T7_1_AI_exp2_pos.mgf,0,3481
mzspec:ST002331:VT_181029_M338_217.mzXML,0,1143
mzspec:ST002332:VT_181026_M338_059.mzXML,0,1143
mzspec:ST001715:Nicergoline_0_1_c18neg_fusion.mzXML,4123,0
mzspec:ST002332:VT_181130_M338_112.mzXML,1143,0
mzspec:ST002008:mzXMLs_cyano/200612_Smp_GBTFate1MT0-pos_C.mzXML,0,1716
mzspec:ST002569:VLC04C/300719 5959 VLC04C pos.mzML,56,4940
mzspec:ST002482:mzml endos/E-167.mzML,0,3065
mzspec:ST002291:ID_18.mzXML,0,2842
mzspec:ST002414:CX_L-ON_12_dpi_A2_N_2.mzXML,9001,0
mzspec:ST001723:Plasma_pos_exp/Plasma_pos_96.mzXML,0,770
mzspec:ST002807:Conversion MZXML20220202_B6_3j_M1_47_1_635.mzXML,0,2314
mzspec:ST002238:NB_Plasma_IROA_DDA_PriorityList_701000_C18_Neg_004.mzML,13678,0
mzspec:ST002239:13CLipids_CamelinaSeeds/0_EA_2-pos.mzML,0,559
mzspec:ST001048:CHEAR_2016-1407_Workbench_Raw_Files_MSSM-UT_31Aug2018/mzXML/HILIC_positive/Wanda_HILIC_dilute_20180727_mzXML/sample/GD_042_18S005UR0017D02_ZHP_DB1.mzXML,0,2473
mzspec:ST001926:Pos-FLY-042.mzXML,0,1864
mzspec:ST001849:renamed_mzMLs/B3_WU350-121_d7_lipid_neg.mzML,3250,0
mzspec:ST001807:Positive ion/mzXML/Dm_polpos_QC_6_R1.mzXML,0,48
mzspec:ST002330:Metabolomics-mzXML-HILIC/HILIC-RN8-neg.mzML,986,0
mzspec:ST002331:VT_181207_M338_047.mzXML,0,1143
mzspec:ST002452:FTD_mzXML_Files/785_SPC-GM_n.mzXML,12340,0
mzspec:ST002331:VT_181009_M338_198.mzXML,1143,0
mzspec:ST001430:mzXML_data/505.NEG.mzXML,2960,0
mzspec:ST002331:VT_181103_M338_156.mzXML,1143,0
mzspec:ST002058:210103 lung and SkM/CTL-11_R21-.mzXML,828,0
mzspec:ST002238:79_control_NB_Plasma_Quant_HILIC_Pos_074.mzML,0,6168
mzspec:ST002813:arterial_polar/posi-31.mzXML,0,1160
mzspec:ST002539:CYANO_QE_POS/200825_Std_250nMStdsInH2O_2.mzXML,0,2906
mzspec:ST002238:51_post_NB_Plasma_Quant_C18_Pos_029.mzML,0,4859
mzspec:ST001711:NAFLD.Polar.Metabolites.Batch.3/0001_GC_20180806_0537.mzML,0,5660
mzspec:ST002251:20200715_FIT01_OpenAccess/20200715_005_QC-ddMS2-pos.mzML,0,7955
mzspec:ST002396:XML files/WT-24R.mzXML,4451,4744
mzspec:ST002331:VT_181012_M338_099.mzXML,0,1143
mzspec:ST001738:Polar_Fusion_POS_VAT_ob_4.mzML,0,12641
mzspec:ST002132:Y4.mzML,0,3839
mzspec:ST000909:mzXML/VT_171029_M314_209.mzXML,0,1143
mzspec:ST002060:NMDR_Upload/Col0_Mature_HILIC_Neg_3.mzML,1530,0
mzspec:ST002468:MyDataFiles_New/211111_21_0024_DON_Heces_SOH_Ens02_Lipids_043.mzML,0,1548
mzspec:ST002429:OilPalm_Salt_20_07DAT_R2_NEG.mzXML,3631,0
mzspec:ST001799:NIST1957recovery/NIST1957_M419-2_2.mzXML,0,9442
mzspec:ST002577:HILIC_neg/20180420_PD-L1_HILICneg_sample_gh_9_01_3010.mzXML,2623,0
mzspec:ST001947:181218_131.mzML,0,6230
mzspec:ST001430:mzXML_data/488.NEG.mzXML,2959,0
mzspec:ST001992:Fecal_rawdata/20190812FecalRun1_plate6-3114955.mzML,4400,0
mzspec:ST002331:VT_181028_M338_252.mzXML,1143,0
mzspec:ST001947:181214_072.mzML,0,6230
mzspec:ST002477:Upload/PMN_71.mzXML,1317,1318
mzspec:ST002764:CSHNEG/Petrick366_MX437720_negCSH_BPL1415-0856-366.mzML,1675,0
mzspec:ST001724:ST001724/Urine_pos_exp/Urin_pos_77.mzXML,0,566
mzspec:ST002554:ACCLBR_RawData/BD22.mzML,3294,0
mzspec:ST001715:acetaminophen_24h_hilic_001_fusion.mzXML,0,1294
mzspec:ST001950:MildTBIDataUpload/Positive mzML/DDA_OT_IT_Ref.mzML,0,10441
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130911_067.mzXML,0,2245
mzspec:ST002251:20200715_FIT01_OpenAccess/20200724_006_QC-ddMS2-neg.mzML,5756,0
mzspec:ST001849:renamed_mzMLs/B8_WU350-309_d3_lipid_neg.mzML,3250,0
mzspec:ST002813:arterial_polar/neg-8.mzXML,1340,0
mzspec:ST002024:AcCoA_Mito_Workbench/20190313-LipL2_glutamine-2.mzXML,2042,0
mzspec:ST002151:Blank_Positive_MS_UNC_MSMS.mgf,0,3652
mzspec:ST002332:VT_181120_M338_052.mzXML,1143,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190122_M371_072.mzXML,1143,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190127_M371_070.mzXML,1143,0
mzspec:ST001853:hamster_mzmls/P H-476_lipid_neg.mzML,3249,0
mzspec:ST002838:mzML output/LT01GB1T1-Sample__P26E--B1_8X_MS_LP_230220_FAIMS_Neg_1.mzML,51,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190125_M371_045.mzXML,0,1143
mzspec:ST002503:Nada_Exosomes_mzML/Agilent/HSS_Nada_Exo_Pos_IPA_WT3p_20.mzML,0,3250
mzspec:ST002238:66_local_NB_Plasma_Quant_HILIC_Pos_119.mzML,0,6168
mzspec:ST002764:CSHNEG/MtdBlank034_MX437720_negCSH_postPetrick330.mzML,1675,0
mzspec:ST002251:20200715_FIT01_OpenAccess/20200718_004_QC-neg.mzML,4631,0
mzspec:ST002429:OilPalm_Salt_10_07DAT_R4_POS.mzXML,0,3629
mzspec:ST002060:NMDR_Upload/Col0_Mature_RPLC_Pos_4.mzML,0,1531
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18neg/HRE_HFX_20200926_HRE0010_064.mzXML,1736,0
mzspec:ST001524:RP_Org/170128_Smp_Vesicle9312_1_DCM.mzXML,0,2966
mzspec:ST001200:chear_2017_1762_mzXML/VT_190128_M371_175.mzXML,0,1143
mzspec:ST001660:ACS_NIH_Workbench/20180815-Blank4.mzXML,2252,0
mzspec:ST002044:HILIC/ESIPOS/NHF109_POS.mzML,0,9196
mzspec:ST001048:CHEAR_2016-1407_Workbench_Raw_Files_MSSM-UT_31Aug2018/mzXML/HILIC_positive/Wanda_HILIC_dilute_20180730_mzXML/sample/GD_098_18S005UR0130D02_ZHP_DB2.mzXML,0,2473
mzspec:ST001926:Pos-FLY-160.mzXML,0,1865
mzspec:ST002432:IIV_Metformin/YW_20201206_010.mzML,721,0
mzspec:ST000909:mzXML/VT_171031_M314_214.mzXML,1142,0
mzspec:ST002332:VT_181202_M338_167.mzXML,0,1143
mzspec:ST001660:ACS_NIH_Workbench/20180815-ND2.mzXML,2270,0
mzspec:ST001480:HILIC_pos_QE/200309_Smp_Fc_1.mzXML,0,1399
mzspec:ST001918:Walker_Benzene_MWAS_mzXML_Files_V2/VT_170729_M021_078.mzXML,1143,0
mzspec:ST000909:mzXML/VT_171031_M314_130.mzXML,1142,0
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130918_065.mzXML,0,2245
mzspec:ST001715:Sulfadimethoxine_24_1_hilicpos_fusion.mzXML,0,4613
mzspec:ST001853:hamster_mzmls/P H-485_polar_pos.mzML,0,1319
mzspec:ST001711:NAFLD.Polar.Metabolites.Batch.3/0001_GC_20180808_0561.mzML,0,5660
mzspec:ST000909:mzXML/VT_171025_M314_058.mzXML,1142,0
mzspec:ST002044:RP/ESINEG/NHF_101NEG.mzML,8239,0
mzspec:ST002813:arterial_polar/posi-19.mzXML,0,1151
mzspec:ST001849:renamed_mzMLs/B1_WU350-006_d7_polar_pos.mzML,0,1319
mzspec:ST002993:MyData/CEMSNEG_mzXml/QC5_CENEG.mzXML,3298,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190124_M371_122.mzXML,1143,0
mzspec:ST000909:mzXML/VT_171025_M314_187.mzXML,0,1143
mzspec:ST002857:DS1-123_28Aug2023_Pluchino Perruzzotti CSF Lipidomics Oxylipin/DS1-123-058-neg_oxylipinsCSF.mzXML,1108,0
mzspec:ST002331:VT_181116_M338_212.mzXML,1143,0
mzspec:ST001430:mzXML_data/423.POS.mzXML,0,3192
mzspec:ST002331:VT_181023_M338_179.mzXML,0,1143
mzspec:ST002046:raw_data/hilic_neg/aos470_doeV3_09_neg_10.mzML,1367,0
mzspec:ST000003:ST000003/StemCell Data and Raw Files/mESC-T2R1.mzXML,0,2950
mzspec:ST002551:180968_3_GREENL_ONC_OS_7dpi_NEG.mzXML,862,0
mzspec:ST002338:RawData/mzXML_format/Pos/pos_26.mzXML,0,8250
mzspec:ST002465:mouse/2019_08_06KB_HILICNeg15_ile_spf_8_F4.mzXML,1390,0
mzspec:ST001849:renamed_mzMLs/B2_WU350-084_d0_polar_neg.mzML,1318,0
mzspec:ST001988:THEM6_Expt2/T8_2_22_exp1_pos.mgf,0,3320
mzspec:ST002993:MyData/CEMSNEG_mzXml/M1380_CENEG.mzXML,3298,0
mzspec:ST001715:Succinylsulfathiazole_24_1_c18neg_fusion.mzXML,4093,0
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18pos/HRE_HFX_20200928_HRE0010_031.mzXML,0,1735
mzspec:ST002795:POS-Leaf-Salvia caudata-1.mzML,0,3158
mzspec:ST002331:VT_181126_M338_147.mzXML,0,1143
mzspec:ST001748:trps_Exp1_26_GUT103.mzXML,0,4571
mzspec:ST002332:VT_181211_M338_175.mzXML,0,1143
mzspec:ST001430:mzXML_data/660.NEG.mzXML,2973,0
mzspec:ST002332:VT_181116_M338_086.mzXML,1143,0
mzspec:ST002331:VT_181116_M338_159.mzXML,0,1143
mzspec:ST001794:GItube_RawData_CSHneg_Sa_01.mzML,8947,0
mzspec:ST001849:renamed_mzMLs/B6_WU350-209_d7_lipid_neg.mzML,3250,0
mzspec:ST001715:acrolein_0_1_c18neg_fusion.mzXML,2514,0
mzspec:ST002432:IIV_Metformin/YW_20201206_145.mzML,0,785
mzspec:ST002554:ACCLBR_RawData/SZ07.mzML,3239,0
mzspec:ST002702:S1P_Human serum_SET1-6(mzXML)/S1P_Set3/pARDS_42.mzXML,772,0
mzspec:ST002332:VT_181202_M338_045.mzXML,0,1143
mzspec:ST001715:Acemetacin_24_1_hilicpos_fusion.mzXML,0,4638
mzspec:ST002880:C30_PlantLipidome_H6_neg2_BR1.mzML,24184,0
mzspec:ST002332:VT_181029_M338_083.mzXML,0,1143
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130906_035.mzXML,0,2245
mzspec:ST002858:DS1-123_28Aug2023_Pluchino Perruzzotti Serum Lipidomics Neg/DS1-123-065-neg_lipidomicsSerum.mzXML,1638,0
mzspec:ST002563:MCF000867_SR05.mzML,3742,0
mzspec:ST001667:ST001667/20190805_Pincus_9-4.mzML,0,1490
mzspec:ST002702:S1P_Human serum_SET1-6(mzXML)/S1P_Set5/Normal_21.mzXML,772,0
mzspec:ST002044:RP/ESIPOS/NHF_8.mzML,0,8271
mzspec:ST002235:mzXML/P_HA_PL076R1_B1_045_1213838.mzXML,0,821
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130921_123.mzXML,0,2245
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18pos/HRE_HFX_20200923_HRE0010_151.mzXML,0,1734
mzspec:ST002331:VT_181207_M338_241.mzXML,0,1143
mzspec:ST002238:47_post_NB_Plasma_Quant_C18_Pos_099.mzML,0,4855
mzspec:ST001830:Data Track 2688/negative ion_PRM_oxPC_APAP4h6_2.mzML,7049,0
mzspec:ST002796:HILICpos/MS1/Whole_blood/WB08_HILICpos.mzML,0,5783
mzspec:ST001849:renamed_mzMLs/B6_WU350-149_d28_lipid_pos.mzML,0,3249
mzspec:ST002044:RP/ESIPOS/D_58.mzML,0,8271
mzspec:ST001200:chear_2017_1762_mzXML/VT_190124_M371_092.mzXML,1143,0
mzspec:ST001858:pCFZ.ATRA5_NEG.mzXML,2109,0
mzspec:ST002432:IIV_Metformin/YW_20201206_021.mzML,0,776
mzspec:ST002331:VT_181029_M338_023.mzXML,0,1143
mzspec:ST000909:mzXML/VT_171025_M314_282.mzXML,1142,0
mzspec:ST002813:arterial_lipids/posi9.mzXML,0,862
mzspec:ST002452:FTD_mzXML_Files/384_SPC_WM.mzXML,0,20552
mzspec:ST001200:chear_2017_1762_mzXML/VT_190124_M371_269.mzXML,0,1143
mzspec:ST002332:VT_181203_M338_092.mzXML,1143,0
mzspec:ST001849:renamed_mzMLs/B4_WU350-137_d0_lipid_neg.mzML,3248,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190126_M371_117.mzXML,0,1143
mzspec:ST001918:Walker_Benzene_MWAS_mzXML_Files_V2/VT_170729_M021_211.mzXML,0,1144
mzspec:ST002523:220922-LC1-PAN-1-028-SA008758.mzML,1339,1340
mzspec:ST002332:VT_181202_M338_243.mzXML,0,1143
mzspec:ST001200:chear_2017_1762_mzXML/VT_190126_M371_159.mzXML,0,1143
mzspec:ST002331:VT_181011_M338_185.mzXML,0,1143
mzspec:ST002702:S1P_Human serum_SET1-6(mzXML)/S1P_Set2/eARDS_68.mzXML,772,0
mzspec:ST001926:Pos-FLY-Blank-6.mzXML,0,1864
mzspec:ST001918:Walker_Benzene_MWAS_mzXML_Files_V2/VT_170728_M021_061.mzXML,0,1144
mzspec:ST002331:VT_181124_M338_213.mzXML,0,1143
mzspec:ST001430:mzXML_data/776.NEG.mzXML,2990,0
mzspec:ST002764:CSHPOS/Petrick368_MX437720_posCSH_BPL1415-0858-368.mzML,0,1683
mzspec:ST002798:HILIC_NEGATIVE/SC_01_HILICneg.mzML,5775,0
mzspec:ST002465:mouse/2019_08_06KB_HILICNeg15_pf_spf_12_M2.mzXML,1390,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190127_M371_276.mzXML,1143,0
mzspec:ST001430:mzXML_data/235.NEG.mzXML,3075,0
mzspec:ST002332:VT_181023_M338_232.mzXML,1143,0
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130921_001.mzXML,0,2245
mzspec:ST002330:Metabolomics-mzXML-HILIC/HILIC-RN7-neg.mzML,994,0
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18pos/HRE_HFX_20200924_HRE0010_127.mzXML,0,1735
mzspec:ST001430:mzXML_data/509.POS.mzXML,0,3196
mzspec:ST001849:renamed_mzMLs/B4_WU350-126_d14_polar_pos.mzML,0,256
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130915_047.mzXML,0,2246
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18pos/HRE_HFX_20200928_HRE0010_181.mzXML,0,1736
mzspec:ST001715:Sulconazole_0_2_hilicpos_fusion.mzXML,0,4670
mzspec:ST002382:Split injection mzXML/CG_746_UNK-0049_21062019_47.mzXML,0,199076
mzspec:ST001987:BacteriaInMetabolomicsworkbench/mzMLCentroidNeg/CP2Hour5/Neg46.mzML,1,0
mzspec:ST002159:170213_SA7_A_rerun.mzXML,1605,0
mzspec:ST002332:VT_181211_M338_057.mzXML,0,1143
mzspec:ST002561:Zebrafish epalrestat experiments/MCF001395_pmm4_ep10.mzML,3763,0
mzspec:ST001830:Data Track 2688/negative ion_PRM_oxPC_APAP8h3_3.mzML,12839,0
mzspec:ST001802:T30-2.mzXML,0,9397
mzspec:ST002843:Liver_Lipids/Positive/c26_S_9.mzXML,0,2082
mzspec:ST002880:C30_PlantLipidome_K2_neg1_BR2.mzML,20538,0
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18pos/HRE_HFX_20200924_HRE0010_165.mzXML,0,1734
mzspec:ST002332:VT_181025_M338_186.mzXML,1143,0
mzspec:ST002764:CSHPOS/Biorec018_MX437720_posCSH_postPetrick170.mzML,0,1683
mzspec:ST002999:raw_files/blank4.mzML,1831,0
mzspec:ST001947:181214_008.mzML,0,6229
mzspec:ST002539:CYANO_QE_POS/200825_Smp_EvXSW_A.mzXML,0,2970
mzspec:ST001849:renamed_mzMLs/B9_WU350-359_d0_lipid_pos.mzML,0,3249
mzspec:ST002332:VT_181016_M338_090.mzXML,1143,0
mzspec:ST000909:mzXML/VT_171026_M314_165.mzXML,0,1143
mzspec:ST002764:CSHNEG/Petrick167_MX437720_negCSH_BPL1415-0657-167.mzML,1675,0
mzspec:ST002024:AcCoA_Mito_Workbench/20190304-WT_glutamine1.mzXML,2092,0
mzspec:ST002503:Nada_Exosomes_mzML/Agilent/HSS_Nada_Exo_Pos_IPA_KO3n_22.mzML,0,3249
mzspec:ST001849:renamed_mzMLs/B9_WU350-366_d7_lipid_neg.mzML,3250,0
mzspec:ST002537:Purslane_CP4_Adult_Root_Lipidic_Positive.mzXML,0,2418
mzspec:ST002587:MyData/29_A4_C13_GLN_4_151122_01.mzXML,0,3538
mzspec:ST000991:GLA STUDY X500R/Raw Data/GLA_X500R_Lipids_SO013_SA007_1000eC1.mzML,0,1
mzspec:ST002332:VT_181106_M338_154.mzXML,1143,0
mzspec:ST001430:mzXML_data/724.POS.mzXML,0,3193
mzspec:ST002838:mzML output/Sec62-Oct-WC-5_NonDerPos.mzML,0,143
mzspec:ST001048:CHEAR_2016-1407_Workbench_Raw_Files_MSSM-UT_31Aug2018/mzXML/Reverse_phase_negative/mzXML_Files/Batch1_04192018_RP_mzXML_Files/MS1/LQC/GD_007_LQC26_RPN_B1.mzXML,1877,0
mzspec:ST002764:CSHPOS/Biorec010_MX437720_posCSH_postPetrick090_2BU.mzML,0,1683
mzspec:ST002587:MyData/7_A4_C13_GLU_2_011122_01.mzXML,0,3557
mzspec:ST001985:Pantothenamide_183_NIH_Workbench/20190426-183B_240_1.mzXML,2050,0
mzspec:ST001991:Serumrawdata/25072019_Bile_Acid_Rerun_Plate_6-5002538.mzML,4373,0
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18pos/HRE_HFX_20200926_HRE0010_139.mzXML,0,1734
mzspec:ST002764:CSHPOS/Petrick098_MX437720_posCSH_BPL1415-0588-098_2BU.mzML,0,1683
mzspec:ST002331:VT_181121_M338_059.mzXML,0,1143
mzspec:ST001804:mzXML/BL_12172019_008.mzXML,0,9152
mzspec:ST001794:GItube_RawData_HILICpos_Sa_17.mzML,0,9237
mzspec:ST002332:VT_181110_M338_066.mzXML,1143,0
mzspec:ST001849:renamed_mzMLs/B7_WU350-255_d7_lipid_pos.mzML,0,3249
mzspec:ST002292:Sacks_CXSPE_Method/RP/210329_Smp_PPL_PS_B.mzML,0,3159
mzspec:ST002494:0012_GC_20181205_0127.mzML,0,5660
mzspec:ST002432:IIV_Metformin/YW_20201210_171.mzML,746,0
mzspec:ST002332:VT_181211_M338_188.mzXML,1143,0
mzspec:ST001853:hamster_mzmls/P H-487_lipid_pos.mzML,0,3249
mzspec:ST001918:Walker_Benzene_MWAS_mzXML_Files_V2/VT_170729_M021_031.mzXML,0,1144
mzspec:ST001430:mzXML_data/681.POS.mzXML,0,3191
mzspec:ST002331:VT_181123_M338_100.mzXML,1143,0
mzspec:ST002331:VT_181212_M338_197.mzXML,0,1143
mzspec:ST002058:210103 lung and SkM/CTL-8_R13-.mzXML,813,0
mzspec:ST002331:VT_181029_M338_230.mzXML,1143,0
mzspec:ST002145:210716_shchrebpHG-2_Pos_high.mzML,0,20878
mzspec:ST002332:VT_181214_M338_055.mzXML,0,1143
mzspec:ST001807:Negative ion/mzXML/Dm_polneg_Ion_1_19_R2.mzXML,47,0
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18pos/HRE_HFX_20200928_HRE0010_113.mzXML,0,1735
mzspec:ST002993:MyData/LCMSPOS_mzXMl/M2050_LCPOS.mzXML,0,3426
mzspec:ST001715:Warfarin_0_2_c18neg_fusion.mzXML,2072,0
mzspec:ST000909:mzXML/VT_171029_M314_266.mzXML,1142,0
mzspec:ST002932:LC_MS /bs_lc_s7.mzML,0,5244
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18neg/HRE_HFX_20200925_HRE0010_104.mzXML,1736,0
mzspec:ST002044:RP/ESINEG/NHF_88NEG.mzML,8250,0
mzspec:ST002465:mouse/2019_08_06KB_HILICNeg15_col_spf_8_M1.mzXML,1390,0
mzspec:ST002332:VT_181214_M338_235.mzXML,0,1143
mzspec:ST002813:arterial_polar/neg-35.mzXML,1302,0
mzspec:ST002840:AJS_Mn_Experiment_replicate1/YSc_UT_Lys1_NEG.mzML,2029,0
mzspec:ST001709:Data/mzXML/Sample_37___neg.mzXML,2052,0
mzspec:ST001849:renamed_mzMLs/B6_WU350-218_d3_lipid_neg.mzML,3250,0
mzspec:ST002051:Tz_Bz_Comp/0424_NP_Tachy_Tubes_T1_3.mzML,14165,0
mzspec:ST002332:VT_181030_M338_049.mzXML,0,1143
mzspec:ST002785:NIKP_RBC_human/H05_T0.75.mzML,3960,0
mzspec:ST001849:renamed_mzMLs/B4_WU350-131_d3_polar_pos.mzML,0,1318
mzspec:ST002963:710-T-8.mzXML,2458,0
mzspec:ST001709:Data/mzXML/Sample_33___pos.mzXML,0,2096
mzspec:ST001801:mzXML_batch3to5/BL_200220_M393_362.mzXML,0,9357
mzspec:ST001918:Walker_Benzene_MWAS_mzXML_Files_V2/VT_170729_M021_017.mzXML,0,1144
mzspec:ST001715:Estradiol_0_2_hilicpos_fusion.mzXML,0,4617
mzspec:ST002332:VT_181021_M338_207.mzXML,0,1143
mzspec:ST001849:renamed_mzMLs/B8_WU350-305_d7_lipid_pos.mzML,0,3249
mzspec:ST001738:UP_Quant_POS_SAT_lean_2.mzML,0,6248
mzspec:ST001715:Mesna_24_2_hilicpos_fusion.mzXML,0,4716
mzspec:ST000991:GLA STUDY X500R/Raw Data/GLA_X500R_Lipids_QC04.mzML,0,1
mzspec:ST002332:VT_181012_M338_243.mzXML,0,1143
mzspec:ST001048:CHEAR_2016-1407_Workbench_Raw_Files_MSSM-UT_31Aug2018/mzXML/HILIC_positive/Wanda_HILIC_dilute_20180727_mzXML/sample/GD_028_18S005UR0004D02_ZHP_DB1.mzXML,0,2473
mzspec:ST001715:Tolazamide_24_2_hilicpos_fusion.mzXML,0,4630
mzspec:ST002338:RawData/mzXML_format/Neg/neg_13.mzXML,8257,0
mzspec:ST002468:MyDataFiles_New/211111_21_0024_DON_Heces_SOH_Ens02_Lipids_072.mzML,0,1547
mzspec:ST002330:Metabolomics-mzXML-C18.zip/C18-RN9-neg.mzML,480,0
mzspec:ST002332:VT_181207_M338_198.mzXML,1143,0
mzspec:ST002554:ACCLBR_RawData/BD13.mzML,3321,0
mzspec:ST002238:20_onset_NB_Plasma_Quant_C18_Neg_119.mzML,4833,0
mzspec:ST002432:IIV_Metformin/YW_20201206_174.mzML,722,0
mzspec:ST001430:mzXML_data/728.NEG.mzXML,2974,0
mzspec:ST001724:ST001724/Urine_neg_exp2/Urin_neg_65.mzXML,565,0
mzspec:ST001926:Neg-FLY-127.mzXML,1865,0
mzspec:ST002482:mzml endos/E-156.mzML,0,2962
mzspec:ST002331:VT_181101_M338_163.mzXML,0,1143
mzspec:ST002332:VT_181101_M338_228.mzXML,1143,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190127_M371_270.mzXML,1143,0
mzspec:ST001849:renamed_mzMLs/B3_WU350-109_d0_polar_pos.mzML,0,1318
mzspec:ST002151:Blank_Positive_MS_EPA_MSMS.mgf,0,3617
mzspec:ST000909:mzXML/VT_171025_M314_037.mzXML,0,1143
mzspec:ST001711:NAFLD.Polar.Metabolites.Batch.3/0001_GC_20180809_0590.mzML,0,5660
mzspec:ST001430:mzXML_data/346.POS.mzXML,0,3200
mzspec:ST002806:High Myc Medulloblastoma 7312021 mzXML/Invitro D425 GLN2 Pos.mzXML,0,2699
mzspec:ST001200:chear_2017_1762_mzXML/VT_190122_M371_274.mzXML,1143,0
mzspec:ST002332:VT_181011_M338_233.mzXML,0,1143
mzspec:ST002444:Left_Optic_Nerve_1_3_NEG.mzML,862,0
mzspec:ST002331:VT_181030_M338_196.mzXML,1143,0
mzspec:ST001209:plasma_mzXML/VT_190407_M380_245.mzXML,0,1143
mzspec:ST002857:DS1-123_28Aug2023_Pluchino Perruzzotti CSF Lipidomics Oxylipin/DS1-123-131-neg_oxylipinsCSF.mzXML,1114,0
